"#user_id","#account_id",新增日期,激励pv,激励ecpm,其他pv,其他ecpm,关卡数,cpa,7日回收
845358225897168896,6318bf45fdc851d7,2021-05-21,8,147.50,22,6.82,4,3.62,2.49
845357528380219392,c9eef3df5b063133,2021-05-21,34,49.13,129,8.28,10,3.82,12.04
845360184972021760,5206e471e2db6049,2021-05-21,120,17.84,413,8.78,46,3.62,19.45
845359793023361024,24ad0cd8630bd05e,2021-05-21,9,178.19,19,12.11,2,3.62,1.83
845312869328891906,ecd04316a79cca9f,2021-05-21,3,156.90,11,26.82,1,3.82,0.77
845260511418519552,3e435a7e5f1b789e,2021-05-21,3,166.67,19,27.24,2,3.62,1.02
845260588927561728,fc41d83ad938e42c,2021-05-21,8,173.62,21,9.19,5,2.36,1.85
845261692975587328,86fd86e94e7e5d22,2021-05-21,15,184.87,32,8.69,7,3.62,3.05
845266431926079488,a7e0dd252db68172,2021-05-21,5,174.00,13,17.00,1,3.62,1.09
845265410646609921,51aa5832aee3840f,2021-05-21,3,200.40,13,28.69,1,3.62,0.97
845694144388673536,dd61e7564352c422,2021-05-22,27,56.96,101,5.73,8,3.33,2.64
845625293959733248,9db27433c7e8ec1b,2021-05-22,16,72.83,60,5.25,3,2.45,1.48
845383649288523781,c06d6956b1b73225,2021-05-21,3,116.67,8,11.25,2,0.00,0.44
845357451171471360,68e8c5cb0ee893e5,2021-05-21,7,96.57,25,13.38,2,3.06,1.01
845309498584870914,abebc9394f57996a,2021-05-21,7,83.00,17,6.18,4,3.67,0.69
845309875307028480,d0a525ac4b07c36f,2021-05-21,14,243.94,57,31.49,9,2.59,5.88
845309668019671040,cbecc40babafa714,2021-05-21,18,92.36,70,6.79,11,3.49,2.14
845704414005960704,9d8682ecf113a45d,2021-05-22,5,188.02,20,32.45,2,3.33,1.59
845399429734871040,80050903728199f0,2021-05-21,6,41.67,18,6.11,4,3.33,0.36
845273149007466496,59894d4244370f88,2021-05-21,5,99.40,9,38.33,1,4.08,0.84
845733282217598983,4e56c89d2178dcd2,2021-05-22,54,137.92,105,15.40,8,3.33,12.01
845694371552178185,8c5ae1b0d3a51dcf,2021-05-22,12,208.33,26,9.00,3,3.33,2.73
845357396854575111,2f1fa33f98b9323c,2021-05-21,10,75.65,23,5.87,4,3.06,2.15
845714793463164930,73be34059daa611b,2021-05-22,27,71.07,42,5.48,1,3.80,2.86
845666100781395968,d9e4e60fea892a30,2021-05-22,13,75.46,25,7.52,2,2.45,1.17
845410828529438720,c2e88ee02175dd6e,2021-05-21,7,98.93,11,8.45,1,3.06,0.79
845724643817164800,4d066f74b8b255ba,2021-05-22,2,175.00,10,10.60,2,3.33,0.46
845715844564135936,d20dae9901438471,2021-05-22,4,94.38,20,18.20,2,3.33,3.00
845699401703628800,3953678e9bb1a716,2021-05-22,7,72.14,22,9.45,3,3.33,0.71
845399706338992128,46eddef7fe0fe0bf,2021-05-21,27,63.73,25,11.40,1,1.84,8.41
845374461357731842,485f459dd13107d,2021-05-21,10,109.35,31,29.19,4,2.47,2.00
845312830357114880,28087cd5b88ed41e,2021-05-21,19,327.94,54,36.35,7,3.30,8.43
845308520508428288,37bd7a32c724e1ef,2021-05-21,9,145.51,20,20.35,2,1.91,1.72
845636000887222274,840e4f1db0f7fbda,2021-05-22,7,84.07,27,5.52,4,4.08,1.70
845327713851551744,cff3912d82fca210,2021-05-21,68,49.80,307,6.21,31,5.07,5.29
845447259348672512,b58dd5d477107172,2021-05-21,35,39.43,79,5.89,14,3.85,1.85
845322660057325571,d195b5185d0651e7,2021-05-21,24,67.22,71,9.69,5,3.30,2.78
845273325533798400,a16990b814be025b,2021-05-21,39,141.28,169,19.31,21,4.08,8.77
845692321911414784,f3e77c406b283e0d,2021-05-22,7,72.14,24,5.83,4,3.33,0.65
845318544806907904,d61e730cc499a2df,2021-05-21,18,49.86,38,5.61,4,2.85,1.11
845323301158531073,b9dfb9e0d64966ce,2021-05-21,3,98.83,16,4.69,1,3.67,0.37
845310452996247552,6f2aae77d0674627,2021-05-21,36,101.80,72,12.56,5,3.30,4.57
845285548129259520,8b9f8ea48708e071,2021-05-21,5,98.70,7,5.00,1,2.64,0.54
845297439401189376,5e6a395e787deca4,2021-05-21,21,121.45,66,14.59,13,4.90,3.51
845265363834642432,979a694648fdea8d,2021-05-21,14,95.29,32,8.66,5,3.49,1.61
845273093385105412,87fbde223d85e294,2021-05-21,4,220.00,18,28.86,3,3.49,1.40
845640678381592577,92d5d67732465af8,2021-05-22,35,37.59,149,7.17,14,3.80,7.36
845353480990105600,39f17eb0a8d1f2ac,2021-05-21,6,141.67,17,25.88,2,3.21,1.29
845271721127972864,bc1dc35286fd83d9,2021-05-21,9,111.61,23,11.74,5,3.99,8.02
845267597783867395,2c353f68924a33d0,2021-05-21,3,126.50,28,17.91,1,2.16,0.88
845707595166781440,621a9a2d36e3e3be,2021-05-22,47,72.63,160,6.56,13,3.33,5.10
845314702323625985,53c8e14cb00b3133,2021-05-21,5,150.00,16,13.56,1,2.59,0.97
845307515972620288,6b79b49679ffda2a,2021-05-21,12,115.60,22,26.27,1,3.30,1.97
845268082514726913,857dc0d651d40a56,2021-05-21,43,42.35,144,7.97,19,3.99,6.95
845677021725601792,e5f3223157f41a12,2021-05-22,10,123.45,28,9.11,5,2.45,1.49
845356429002809344,98cbb6b10e890d05,2021-05-21,9,219.90,26,15.96,2,2.59,2.39
845692644029108227,e28ceabc4b3460e4,2021-05-22,10,76.75,33,7.27,4,3.72,1.25
845698982646521856,4f9641c56bde067b,2021-05-22,2,97.50,8,10.25,1,3.33,0.28
845622681291862016,70ba3506bb846668,2021-05-22,14,105.18,41,7.68,12,2.45,4.95
845331961617846272,1ef997ba2fa17c85,2021-05-21,12,295.85,23,15.39,3,2.60,5.17
845763028282126337,9434439621eaf33e,2021-05-22,7,80.36,16,6.81,2,3.80,1.54
845696026127769600,edfe455600030379,2021-05-22,2,100.00,5,6.00,1,2.85,0.23
845630412891500548,7499ba42a0995e73,2021-05-22,10,114.90,41,17.43,2,3.08,1.86
845318115747045379,426d44bacf7ee839,2021-05-21,7,81.43,16,5.94,3,4.16,0.67
845307637892648960,968877ae0184c347,2021-05-21,9,142.90,17,6.35,4,4.16,1.39
845271850201788416,85e28d4cdf073371,2021-05-21,10,98.71,22,7.73,1,3.49,1.40
845357209629892608,69d9b98801365b8e,2021-05-21,44,107.06,191,10.88,11,2.59,6.79
845734975960780800,e2c47250bba2e4f2,2021-05-22,3,333.33,5,5.80,1,1.20,1.25
845700018018193408,edef7882d56a6ac6,2021-05-22,18,93.61,75,9.13,14,3.33,10.30
845686228611112963,85d37dc0f42de87b,2021-05-22,7,132.86,13,10.62,1,2.45,1.07
845309370849038338,13c5d14d13154b06,2021-05-21,24,89.67,87,8.45,9,3.30,6.88
845274122572533760,58b8ecb3a0092ab1,2021-05-21,4,388.28,8,15.75,1,4.16,1.68
845805286907449344,cdfa63c1834f60cb,2021-05-22,17,205.89,43,18.86,5,3.33,7.37
845735332399427584,01d642b3def8d37f,2021-05-22,13,84.23,27,11.02,3,6.39,1.60
845632017787400192,7d6733915113bab3,2021-05-22,6,108.25,31,11.32,4,2.45,1.00
845308766185590784,e3c83c066b6042a4,2021-05-21,1,100.00,11,16.36,1,2.59,0.28
845683390229127168,fa4fa2240c90d403,2021-05-22,13,129.23,43,10.60,7,3.72,4.86
845621420825513984,1d198624cb06272b,2021-05-22,3,125.00,13,5.77,1,2.45,1.18
845307583920345088,4964ed45299b2718,2021-05-21,9,92.94,27,25.22,3,2.59,1.52
845767823902519298,edc2a244f5ac64c7,2021-05-22,2,200.00,8,23.00,2,0.00,4.61
845692721195913216,bc07769f44baba7e,2021-05-22,6,111.58,12,27.50,3,2.85,1.61
845320177150332929,6758760d64f03745,2021-05-21,2,180.00,11,22.64,1,3.67,0.61
845267057347796992,b6597838e5bc5e5a,2021-05-21,2,140.00,7,6.43,1,3.99,0.33
845706707903713280,6b89fbd96c6f76b1,2021-05-22,8,181.25,21,8.24,2,4.01,1.62
845357327026106370,41b6a61428e33fe5,2021-05-21,19,56.30,119,13.53,15,3.33,2.68
845725842524741632,bf48593c34dca6b0,2021-05-22,46,37.37,227,9.12,16,4.01,10.54
845693620912529408,e98d35a0d256a04a,2021-05-22,98,117.80,308,6.75,49,3.33,16.14
845639794941374464,6d45592e01cb8cc0,2021-05-22,7,93.79,25,8.32,2,2.02,1.41
845391668207034371,a5b7afb25548f917,2021-05-21,3,158.14,13,44.62,2,3.30,1.05
845700543692812288,b47ed156c49b3a26,2021-05-22,10,67.33,29,7.17,2,3.80,0.88
845634201360535552,5a08bbf76755b15e,2021-05-22,10,245.00,22,15.45,5,4.01,3.16
845634071056752640,bad1dd7be88a42dc,2021-05-22,20,61.68,81,5.74,6,3.80,1.70
845309869294235648,c5a98f8f36d7394c,2021-05-21,3,634.90,22,55.81,2,3.30,3.13
845310379107692544,7fce1ee855673456,2021-05-21,2,97.50,6,8.33,1,2.07,0.25
845308245496303617,f27a38a42e0cd115,2021-05-21,26,72.14,107,9.43,14,3.67,2.88
845308712849125376,2f9f7a4618db0ac2,2021-05-21,28,80.93,103,13.75,10,3.85,3.68
845272370653696000,b74523fa69b0a5f2,2021-05-21,7,135.64,20,6.65,3,4.90,1.08
845704139998113797,eb7df44182ac9e55,2021-05-22,38,68.46,159,6.83,18,3.33,5.86
845269038784983045,2ded6ab12435ed73,2021-05-21,8,109.75,16,13.34,1,4.08,3.81
845624768711237632,b46d9a06cab3a7ec,2021-05-22,2,70.05,11,9.55,1,3.02,4.71
845739745327329280,31809f99f5b72b1f,2021-05-22,36,53.58,117,8.19,18,9.61,5.00
845708883093237766,6ac0aa6756cd5e5d,2021-05-22,6,175.00,28,35.71,4,3.33,2.05
845359497085194241,1027cc6d33f2af34,2021-05-21,26,77.67,42,6.79,3,3.85,4.72
845457587580841993,5966abaa664537bf,2021-05-22,16,55.44,46,10.28,5,2.23,1.36
845308497861685251,1f9a8747d33dcc5d,2021-05-21,6,97.50,23,13.61,3,3.06,0.90
845307636884320259,9edb46d0a48d19b3,2021-05-21,5,192.00,15,44.67,1,2.59,1.63
845313349069189122,03653281bbc0722b,2021-05-21,88,54.23,422,7.59,55,3.06,30.13
845308154532737034,fe95e0d1c089241d,2021-05-21,7,181.55,19,20.47,4,3.06,1.66
845260901430730756,b24ce0f1ec979356,2021-05-21,37,156.71,89,13.34,16,1.84,6.99
845719870307446784,dd0eaeea3ef830d3,2021-05-22,9,81.57,30,7.43,4,3.08,0.96
845694517112999936,b68fad7b9521624a,2021-05-22,3,97.50,8,5.63,1,3.33,2.82
845692778012614656,0bae0b6b7e2909c2,2021-05-22,36,44.36,52,7.50,7,3.08,3.63
845699132959633408,251c0b09a817c219,2021-05-22,50,132.89,132,7.08,25,3.33,10.62
845623175492280324,614e0c4cfb787c01,2021-05-22,11,86.35,138,13.55,12,2.45,2.82
845309258939117569,931c653625394521,2021-05-21,30,146.52,41,26.34,1,3.67,5.48
845310582267195393,4e59820f1b4bdb73,2021-05-21,6,69.58,21,12.33,1,3.49,0.68
845310806129782784,e8b460f69555363,2021-05-21,25,76.70,100,6.48,11,3.06,2.57
845621281681977344,3e8305afdab9b6ff,2021-05-22,22,58.77,25,5.60,3,4.19,2.05
845317980021207042,ac674441da6295cf,2021-05-21,15,223.83,17,17.29,4,1.81,3.65
845625092401795073,12ece2dcd66bfa65,2021-05-22,4,215.00,16,8.13,2,4.19,0.99
845356835937718275,c150e43609e11bd2,2021-05-21,35,86.80,88,10.33,6,2.10,3.95
845667660657332225,ae22d08776f17528,2021-05-22,5,181.74,9,39.59,6,0.00,1.27
845432745634304000,11ac83f446d159d7,2021-05-21,48,18.56,91,6.24,10,2.39,7.79
845309152210857984,8dbec202b87dfa61,2021-05-21,31,78.32,114,11.45,10,3.28,3.73
845277480211853313,343be6ff1ac7ca1e,2021-05-21,19,123.10,43,6.05,10,18.46,2.60
845700486270291968,7212b9efc338a5bb,2021-05-22,9,149.94,36,12.26,5,4.27,2.53
845316339441864704,8d3739e866134349,2021-05-21,11,98.55,28,5.71,5,1.88,1.24
845309380703956992,19839e225821b429,2021-05-21,14,121.50,33,15.00,6,3.16,2.20
845636277728063489,f89315ddfd04153c,2021-05-22,14,245.76,28,14.96,3,6.74,7.10
845314054259875840,f8cd86503495e70f,2021-05-21,3,73.00,7,5.71,1,3.95,0.26
845626184175591424,6cd06bbc62148db4,2021-05-22,23,100.33,21,5.71,1,4.19,2.43
845318826171707394,dde362cb59d4648d,2021-05-21,3,100.00,8,5.12,1,1.88,0.34
845315228893327362,e00dcd2c5f8eb021,2021-05-21,8,124.69,40,24.53,2,3.28,1.98
845693656947634177,e29608b3dd4afc11,2021-05-22,5,104.52,10,7.50,2,4.27,0.60
845387852226899971,93b6bf14bfd12cd4,2021-05-21,9,87.80,17,42.06,2,3.28,1.51
845362357537607680,0c7d3a0506e82b85,2021-05-21,69,23.36,166,6.49,17,2.39,9.66
845267893213204480,410ce4143e6e56b0,2021-05-21,3,150.00,8,16.13,1,4.90,0.58
845705367515705346,c1c0e0eb8beedd5e,2021-05-22,39,42.49,88,5.86,1,4.27,3.91
845263683046346752,a21d4d272c210a7f,2021-05-21,9,164.39,21,21.19,4,1.93,1.92
845374481278836736,4e53e1ef67980278,2021-05-21,2,172.73,9,20.00,1,2.10,0.53
845648355792662528,1169da931daf2099,2021-05-22,6,175.00,23,13.70,5,6.74,1.38
845310861049999362,3e82cd3a12a3e0bb,2021-05-21,99,108.92,469,7.85,55,3.18,14.46
845259894248316928,968664d0db369a30,2021-05-21,4,162.50,9,22.78,1,1.93,0.86
845696226879082496,1c6b82e24de381b5,2021-05-22,59,51.70,185,5.66,24,4.92,4.10
845308045539553280,66f7011235b96217,2021-05-21,36,102.61,114,7.06,13,0.00,4.50
845693080667041792,faea79db7ec5b465,2021-05-22,6,158.33,27,35.44,3,4.27,1.91
845703468154499072,797b02928113bcbb,2021-05-22,42,20.54,60,6.40,8,1.54,2.92
845383529946296320,b123029f90aa88a5,2021-05-21,38,77.97,77,7.73,1,1.11,3.56
845327117178253320,06f947d4150e94d7,2021-05-21,18,105.70,58,8.87,6,0.56,2.82
845308802980524033,ec7b47bf2107dcbc,2021-05-21,17,58.65,45,5.76,7,1.88,1.26
845308199744835584,2e24b5756856bab6,2021-05-21,17,86.02,38,21.32,3,3.16,2.27
845307814089469952,c23fbe2793b2ba10,2021-05-21,42,50.82,143,8.46,7,3.18,7.56
845696804156223488,6e3a1a0803e3d440,2021-05-22,8,141.06,55,17.95,5,4.27,2.12
845331764353839104,766462f749eb7563,2021-05-21,4,237.60,8,6.25,1,5.07,1.00
845309899048628229,29db0db0d9c63eb2,2021-05-21,10,83.16,34,22.68,1,3.95,1.60
845374850062356480,9bd68364f38a957d,2021-05-21,10,119.00,37,21.22,6,2.10,1.97
845698678636818435,4446d1c3d11d50a0,2021-05-22,10,74.34,38,7.45,4,4.08,1.90
845654322710196224,5122f247cd80dbb8,2021-05-22,7,104.37,24,12.06,4,6.74,1.03
845621568360157184,793d78b6e9aef1ec,2021-05-22,18,72.00,40,6.78,2,5.75,1.57
845263275614154755,451625f8888e4212,2021-05-21,2,139.75,10,19.00,1,2.20,0.47
845699332407177216,5035106a7f8a50e2,2021-05-22,1,401.00,42,38.19,3,6.73,2.00
845378668254728192,bac1deeff255bcb7,2021-05-21,10,165.19,16,7.25,3,0.00,1.77
845381633032724482,814d45f7324e3ea6,2021-05-21,14,90.46,40,9.45,7,0.00,1.64
845351192361578496,4e9bb691f39a2c46,2021-05-21,9,124.25,25,13.92,3,5.07,1.47
845332895008174080,835198d0d323eefd,2021-05-21,12,99.29,27,14.85,4,4.65,1.59
845309008644026369,8abe304857d5fb4a,2021-05-21,18,98.14,50,5.36,5,2.42,2.68
845696795496681472,c2798a38c1715b4e,2021-05-22,2,165.00,9,12.00,1,4.08,2.44
845692495701741568,4c0e07dc429b0a7a,2021-05-22,2,99.50,10,5.50,1,4.27,0.25
845374477059366912,301e76821a9d5b19,2021-05-21,5,150.00,17,9.24,2,1.82,0.91
845325475376672768,72497eec4a0a501e,2021-05-21,24,77.85,30,6.43,1,2.39,2.06
845308750864457728,5a5072674665c51c,2021-05-21,9,99.25,22,13.18,5,3.18,1.18
845310114897596416,c36396f547f2b630,2021-05-21,2,122.68,13,33.08,1,3.16,0.68
845264924204474368,50c586f15b929c1e,2021-05-21,6,176.67,21,10.00,2,2.20,1.27
845322791928082432,bbd364f8ad88c6d3,2021-05-21,112,56.11,175,6.65,9,3.16,11.47
845309582586552324,87c6b3002b46b1ed,2021-05-21,19,86.52,163,18.13,16,3.16,4.60
845308352281587712,1d29de923f28de60,2021-05-21,3,183.17,8,4.75,1,4.65,0.59
845273205009813510,c0d81841861e5513,2021-05-21,6,231.94,18,25.22,1,2.20,1.85
845742367465279488,e97ff725332c5fee,2021-05-22,3,300.40,6,11.83,1,4.19,0.97
845696870323724288,a6fe6f528cba040f,2021-05-22,72,34.57,161,6.58,24,4.48,6.86
845696211958247427,bb6ced804815a421,2021-05-22,1,149.00,22,26.91,2,4.27,1.29
845438428299661314,b3368cf57b16643b,2021-05-21,64,67.09,150,6.85,18,3.01,5.32
845648935682052096,764222588c127cd5,2021-05-22,21,100.31,28,6.18,4,5.75,7.95
845322714614476800,a80895430c2feee0,2021-05-21,4,320.23,24,26.13,3,3.95,1.91
845321690115477504,8ef4849e230d1b54,2021-05-21,103,28.70,179,7.00,16,4.90,4.31
845307832021815296,a1d375df098e3cc9,2021-05-21,1,180.00,5,22.00,1,1.93,0.29
845308800420159488,0a2a1abee4028da1,2021-05-21,13,75.69,33,6.79,2,3.16,1.21
845309930255945728,b11820e6ce645b2d,2021-05-21,106,71.12,309,10.13,33,3.28,10.67
845261107378786307,ae1fea59318a2b38,2021-05-21,24,328.56,58,30.17,13,0.00,9.64
845257560547799040,b200bdaecb8ad0d9,2021-05-21,18,243.15,46,28.65,5,2.20,6.03
845700763665440768,248049f79099b94b,2021-05-22,7,351.26,9,11.11,2,1.54,5.80
845337311452598272,301810e18cfbae58,2021-05-21,3,600.00,9,4.44,1,3.16,1.84
845271751305990146,9dc5b473e8225aac,2021-05-21,19,55.92,43,13.92,1,3.70,1.66
845735871629234176,5dd48f4beb6fab6a,2021-05-22,18,65.72,22,11.14,3,3.52,3.66
845307416236265472,0a35c15ae0c21745,2021-05-21,16,127.58,23,27.48,1,3.95,2.67
845408079993638920,33b63de991d4274a,2021-05-21,42,94.48,135,8.68,23,3.28,5.14
845639982988800000,57dcb5b2c48387a6,2021-05-22,15,108.02,79,15.87,7,4.27,5.21
845309273489158147,35a91f2542bc00da,2021-05-21,26,102.01,78,8.46,12,3.95,5.24
845312412890308610,602a64edf55110ac,2021-05-21,7,121.86,21,6.43,4,3.95,0.99
845797920032563200,27c2e2a8054df7f9,2021-05-22,5,220.00,18,13.67,1,2.02,2.11
845756767369048067,34e4ef8021f8def4,2021-05-22,6,97.50,40,16.05,5,4.01,1.23
845698803217731584,5ff00e276e19163e,2021-05-22,10,94.45,24,7.42,6,3.33,1.12
845308159614394368,adf5d02e22096ffa,2021-05-21,5,98.00,26,7.81,3,3.85,0.69
845309072722104324,d7265f4f8f4cf9fb,2021-05-21,25,106.53,66,8.79,6,3.30,6.18
845310854064644098,60b79b7c1e3d94b4,2021-05-21,6,97.50,14,8.50,3,3.67,0.70
845696843347800066,bfc1636a85c09eea,2021-05-22,113,36.38,425,6.40,35,3.08,8.66
845697259244756992,6a47fa364527fdb7,2021-05-22,15,29.73,45,5.73,5,3.33,0.70
845309926261272576,f27b622324807744,2021-05-21,17,65.97,58,16.74,8,3.06,2.09
845694668465119232,325d7811b3720ab1,2021-05-22,143,237.39,246,24.27,73,3.33,39.92
845321871228022784,1652703e8deb4391,2021-05-21,8,156.25,19,12.37,3,3.30,1.48
845309183116185600,b684017af171289c,2021-05-21,12,137.54,34,13.49,5,3.67,2.11
845307690967371776,3af5626cff98382a,2021-05-21,25,121.62,71,32.53,5,4.16,5.35
845307928619134978,0eefee0cc83cd1ec,2021-05-21,10,95.09,31,16.61,5,2.16,1.47
845773560837976064,c0a82be34d299f09,2021-05-22,7,107.93,17,8.35,2,3.08,0.90
845695078386372612,c16c5249f9db97ea,2021-05-22,39,51.83,155,10.22,21,2.85,3.61
845282047592501250,bc795478f6ae15a1,2021-05-21,5,148.00,10,9.50,1,4.08,0.84
845269507793752064,d20a5ae44e6ac58f,2021-05-21,5,172.00,9,7.78,2,2.94,0.93
845274076630626305,ff3152d4d9dc452e,2021-05-21,72,155.97,134,16.61,5,2.64,14.68
845748106716651523,38acfe72f6cf4078,2021-05-22,2,4.75,6,5.83,1,3.33,3.74
845721765199880193,b17cf77983767ee4,2021-05-22,3,134.03,22,21.59,1,3.08,0.88
845694463642316800,67702d43fe72e5c8,2021-05-22,1,99.50,9,18.67,1,3.33,0.27
845286079906590720,04b7171654323c17,2021-05-21,8,99.62,22,5.64,3,3.33,0.92
845243839857037312,db083a7793c1d49c,2021-05-21,7,354.29,29,22.24,2,0.00,3.13
845696705265278976,0cba0ddf9ec89c96,2021-05-22,4,137.50,13,20.77,1,3.33,2.51
845375379549597703,997594eedb1512a0,2021-05-21,31,172.56,54,18.22,1,2.59,6.33
845315561736515587,9e180491b1c34e76,2021-05-21,9,185.99,27,18.89,5,1.91,2.18
845315816408621056,ec32ceb4fb8eec91,2021-05-21,10,125.34,28,8.11,7,4.16,1.70
845308726998867968,1fc8ee211ce1bdd9,2021-05-21,3,149.67,11,30.00,2,1.91,0.78
845623347355725828,eb7402e51190a7d4,2021-05-22,6,98.13,17,9.71,2,2.45,0.75
845694233389965318,6be27b8a08686ef5,2021-05-22,12,81.46,27,5.56,3,3.08,1.13
845308281611759616,a4508eafaba57679,2021-05-21,9,327.93,43,11.30,5,3.85,3.44
845273092600770562,6acb80770d1ff239,2021-05-21,18,472.22,77,39.52,10,4.90,12.82
845699342689112064,aec267c7b1171220,2021-05-22,10,75.35,37,11.49,2,3.33,1.18
845310466011832327,ecbb54b334de1f71,2021-05-21,146,29.22,493,9.38,40,3.49,16.31
845307561151967239,2f7f0e37dd8c543a,2021-05-21,43,85.87,87,7.23,31,2.94,4.32
845272247668314112,3e1e542b3815ca0f,2021-05-21,53,50.39,234,7.26,36,3.49,4.37
845263592697503751,4834ddbebdd5eee8,2021-05-21,10,209.47,33,15.58,7,3.21,3.29
845694533624279040,2ac336b0a9b537a1,2021-05-22,7,86.07,23,10.22,3,3.33,0.84
845309493224550400,c57ff33ead36f4e4,2021-05-21,6,99.17,19,12.89,3,1.91,0.84
845311418689265664,ad16ed7dbc3600b7,2021-05-21,18,141.08,31,10.95,4,3.67,2.88
845307477921894400,54925358f8ae9701,2021-05-21,77,115.39,244,12.40,47,0.34,11.91
845273443966005248,1457d7c13f8da9ea,2021-05-21,9,303.33,23,27.74,3,2.16,3.37
845413636629209097,68d730f1770fd0eb,2021-05-21,11,312.71,19,36.21,2,3.84,4.13
845356841507753984,9f496612666bb6ab,2021-05-21,1,250.10,6,32.17,1,2.47,0.44
845272852495339520,4813798edcf3530d,2021-05-21,4,800.00,21,44.24,4,4.90,4.13
845631619502841856,9e5d7dbb5e18917d,2021-05-22,13,87.70,20,40.00,1,2.45,1.94
845261679054032896,2032034716178dc4,2021-05-21,8,143.90,17,16.47,4,2.85,2.26
845279496812244995,a1ca443627f32194,2021-05-21,14,192.82,26,24.96,1,1.84,3.35
845309921274245120,d2184bdd4040c1e1,2021-05-21,2,200.00,9,22.56,2,3.67,0.60
845262474998714368,f1b7a9c74cddbc73,2021-05-21,4,183.86,12,6.67,3,2.20,0.82
845692952145178625,30bf933a3fccb40b,2021-05-22,12,62.18,33,5.27,6,3.80,0.92
845323450494226433,7e6c7766507aea3b,2021-05-21,8,131.25,22,10.95,2,3.67,1.29
845309924315115520,beaa9adddf4a2d17,2021-05-21,46,103.00,93,7.31,14,3.30,5.42
845307875605487616,4aeed445ec49542d,2021-05-21,3,130.07,15,21.33,2,3.67,0.71
845271902236323840,ad1f9fd60efb2b74,2021-05-21,3,127.03,9,38.33,1,3.99,0.73
845275070756171779,caa12a1d6023ccad,2021-05-21,2,140.50,8,9.38,2,4.90,0.36
845721109963354112,c9645dcdc5b829b3,2021-05-22,71,60.45,277,6.64,32,3.50,6.13
845712971507838978,402896cdb49d4c33,2021-05-22,5,71.90,39,9.23,6,3.26,0.72
845697144677343232,c57cd19cddc5dddc,2021-05-22,27,44.16,62,5.89,12,3.26,4.86
845692772836184064,4e1f6d76b36eb8fe,2021-05-22,2,125.00,8,8.00,1,4.90,0.31
845700951071137792,0f1c4216381d9039,2021-05-22,26,89.75,67,6.64,8,3.26,5.35
845699305489829888,31afbd3b0131f5e6,2021-05-22,9,30.67,25,6.12,2,3.26,0.43
845698023974768648,d92ee3fd6d9522a0,2021-05-22,3,200.00,18,47.22,1,3.26,1.45
845622386984099840,ef7954a48f64c831,2021-05-22,39,54.31,104,6.13,6,3.26,4.52
845623972879142912,3abd75de2fac7680,2021-05-22,11,106.82,30,8.17,7,3.50,6.01
845624251838767104,c3279ed65b9d496a,2021-05-22,41,53.34,42,5.45,2,3.26,26.10
845356751949279233,7a37ec14b8cb087d,2021-05-21,13,99.04,32,12.03,6,3.62,1.67
845357042184228864,4227f079fee4b5c9,2021-05-21,4,99.87,16,27.81,3,3.62,0.84
845718478104702976,a9d0d9fea5140ddb,2021-05-22,2,200.00,5,7.20,1,3.26,0.44
845697177241260032,76c3783c50b3dd6c,2021-05-22,16,56.69,67,7.40,13,3.26,1.40
845697696376958977,6aa4ec3f6f82f61a,2021-05-22,7,112.28,15,22.33,2,3.50,1.67
845625627844947973,6d98b0d901bbf50b,2021-05-22,6,122.71,16,5.63,2,3.26,2.40
845633992643579904,2f961b958ce7635d,2021-05-22,37,62.99,104,7.16,18,3.26,14.59
845399340662792192,8f217891825ef4f9,2021-05-21,11,172.73,40,25.08,3,3.62,2.90
845364041022181376,c0d73ca83185f09b,2021-05-21,10,308.00,60,23.53,8,2.77,4.49
845738562990780416,ede04f24cf87f98c,2021-05-22,30,77.32,120,8.23,15,3.50,3.31
845744713654079488,27d5d62795a91e47,2021-05-22,7,154.25,27,22.04,2,3.26,2.36
845712378557243392,5157b74b6e5dfa88,2021-05-22,10,62.76,23,8.52,5,3.50,2.47
845699348236480515,4c44c2c72e4e6b5f,2021-05-22,27,183.55,58,13.26,12,3.26,8.70
845700201909723136,0296ed1a9f4538ff,2021-05-22,3,99.58,8,21.88,1,3.26,0.47
845696160344838144,b88db7c2e69b2655,2021-05-22,14,86.43,22,5.45,2,3.50,1.33
845628837846462464,a0f59b6ad3946c9,2021-05-22,3,84.83,5,4.80,1,3.50,0.28
845625635031486464,be89d388c3f372ba,2021-05-22,19,66.35,114,7.72,10,3.26,6.13
845356290749501446,427ff74c3d8e52ce,2021-05-21,383,67.49,791,6.67,132,3.62,41.43
845357126351986688,eeb727d32155dfe5,2021-05-21,4,232.01,8,11.75,2,3.62,2.11
845308819126095872,63ee7979c1fb4b45,2021-05-21,2,200.00,88,9.72,3,3.30,1.25
845294296019644416,a92ac83257e265ac,2021-05-21,3,283.33,16,24.69,1,3.62,1.24
845261587374936064,55a1fbf561a20752,2021-05-21,2,190.05,6,11.33,1,3.62,0.45
845261925551583235,50be521742f3e132,2021-05-21,22,184.73,48,21.23,8,3.62,5.08
845258901804027904,3b81bc57f4bc1a1a,2021-05-21,8,177.51,22,11.77,4,3.62,2.13
845261914935799813,f6654cde2aba30a2,2021-05-21,11,150.61,25,6.12,1,2.36,2.14
845266638296723457,c2fc9d9b0d41dce4,2021-05-21,6,123.17,18,11.08,3,3.62,0.94
